id;source_locale;target_locale;source;target;entities;from;wikidata_labels
78d25a94;en;es;Was George Washington the third president of the USA?;¿Fue George Washington el tercer presidente de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
6142711b;en;es;Was Ralph Nader president of the USA?;¿Ralph Nader fue presidente de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
88b1ba07;en;es;Has there ever been a woman president in the USA?;¿Ha habido una mujer presidente en los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
9d5a9938;en;es;Has there ever been an Asian president in the USA?;¿Ha habido un presidente asiático en los Estados Unidos?;['Q30', 'Q4058325'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}, 'Q4058325': {'es': 'asiático', 'en': 'Asian people'}}
47a3902b;en;es;Does the D in D Day stand for death?;¿Qué significa la D en Día D, la muerte?;['Q206106'];mintaka;{'Q206106': {'es': 'Día D', 'en': 'D-Day'}}
b9368341;en;es;Was Adolf Hitler born in Germany?;¿Adolf Hitler nació en Alemania?;['Q183'];mintaka;{'Q183': {'es': 'Alemania', 'en': 'Germany'}}
1b3d3f2f;en;es;Was Boris Yeltsin the first president of Russia?;¿Boris Yeltsin fue el primer presidente de Rusia?;['Q159'];mintaka;{'Q159': {'es': 'Rusia', 'en': 'Russia'}}
e7be321d;en;es;Did the French burn down the White House in 1814?;¿Quemaron los franceses la Casa Blanca en 1814?;['Q35525'];mintaka;{'Q35525': {'es': 'Casa Blanca', 'en': 'White House'}}
a2cc92f2;en;es;Was the United States the first country to join the Allied Powers?;¿Los Estados Unidos fueron el primer país en unirse a las Fuerzas Aliadas?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
aaaf8734;en;es;Did the Allies invade Normandy in 1944?;¿Los aliados invadieron Normandía en 1944?;['Q15878'];mintaka;{'Q15878': {'es': 'Normandía', 'en': 'Normandy'}}
1a5a59c1;en;es;Was Genghis Khan the first emperor of the Mongol Empire?;¿Fue Genghis Khan el primer emperador del Imperio mongol?;['Q12557'];mintaka;{'Q12557': {'es': 'Imperio mongol', 'en': 'Mongol Empire'}}
bc915226;en;es;Did Sweden fight in World War II?;¿Peleó Suecia en la Segunda Guerra Mundial?;['Q34', 'Q362'];mintaka;{'Q34': {'es': 'Suecia', 'en': 'Sweden'}, 'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
1246e373;en;es;Was George Washington the first president of the United States of America?;¿Fue George Washington el primer Presidente de Los Estados Unidos de América?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
7836c9bd;en;es;Did the USA side with Germany in World War II?;¿Peleó Estados Unidos junto a Alemania en la Segunda Guerra Mundial?;['Q362', 'Q183', 'Q30'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}, 'Q183': {'es': 'Alemania', 'en': 'Germany'}, 'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
bbe69811;en;es;Did Thomas Jefferson serve 2 terms as president of the United States?;¿Thomas Jefferson cumplió 2 mandatos como presidente de los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
910b1880;en;es;Did Benedict Arnold betray the United States?;¿Traicionó Benedict Arnold a Los Estados Unidos?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
67c6ca7d;en;es;Was Olof Skötkonung the son of Eric the Victorious?;¿Fue Olaf Skötkoung el hijo de Eric el Victorioso?;['Q318912', 'Q313436'];mintaka;{'Q318912': {'es': 'Erico el Victorioso', 'en': 'Eric the Victorious'}, 'Q313436': {'es': 'Olaf Skötkonung', 'en': 'Olof Skötkonung'}}
d04f1104;en;es;Did Germany invade Poland before the start of World War II?;¿Alemania invadió a Polonia antes del comienzo de la Segunda Guerra Mundial?;['Q362', 'Q36', 'Q183'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}, 'Q36': {'es': 'Polonia', 'en': 'Poland'}, 'Q183': {'es': 'Alemania', 'en': 'Germany'}}
a4990131;en;es;Did Japan attack Pearl Harbor before the United States officially entered World War II?;¿Atacó Japón a Pearl Harbor antes de que Estados Unidos entrara oficialmente a la Segunda Guerra Mundial?;['Q362', 'Q30', 'Q17'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}, 'Q30': {'es': 'Estados Unidos', 'en': 'United States'}, 'Q17': {'es': 'Japón', 'en': 'Japan'}}
99be8554;en;es;Was Joseph Stalin the ruler of Russia during World War II?;¿Joseph Stalin fue el gobernante de Rusia durante la Segunda Guerra Mundial?;['Q159', 'Q362'];mintaka;{'Q159': {'es': 'Rusia', 'en': 'Russia'}, 'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
7fa8a777;en;es;Did John F. Kennedy serve in World War II?;¿John F. Kennedy sirvió en la Segunda Guerra Mundial?;['Q362'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
642abacc;en;es;Did Ethiopia have troops in the Korean War?;¿Etiopía tenía tropas en la Guerra Coreana?;['Q115'];mintaka;{'Q115': {'es': 'Etiopía', 'en': 'Ethiopia'}}
a173187a;en;es;Did WWII occur before the year 2000?;¿La Segunda Guerra Mundial sucedió antes del año 2000?;['Q362'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
2075a898;en;es;Was Japan part of the Allied Alliance in World War II?;¿Japón fue parte de la alianza de los Aliados en la Segunda Guerra Mundial?;['Q17', 'Q362'];mintaka;{'Q17': {'es': 'Japón', 'en': 'Japan'}, 'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
0079245b;en;es;Has the United States suffered through a second Civil War?;¿Ha sufrido Estados Unidos una segunda Guerra Civil?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
144ffb11;en;es;Did Spain ever conquer the Philippines?;¿Alguna vez España conquistó las Filipinas?;['Q29', 'Q928'];mintaka;{'Q29': {'es': 'España', 'en': 'Spain'}, 'Q928': {'es': 'Filipinas', 'en': 'Philippines'}}
cb66e96b;en;es;Did England and France ever have a war with each other?;¿Tuvieron Inglaterra y Francia una guerra entre sí?;['Q142', 'Q21'];mintaka;{'Q142': {'es': 'Francia', 'en': 'France'}, 'Q21': {'es': 'Inglaterra', 'en': 'England'}}
3c33d929;en;es;Did Cleopatra and Julius Caesar know each other in person?;¿Se conocieron Cleopatra y Julio César en persona?;['Q1048'];mintaka;{'Q1048': {'es': 'Julio César', 'en': 'Julius Caesar'}}
1f4fbf6a;en;es;Did Rome ever conquer Egypt?;¿Alguna vez Roma conquistó Egipto?;['Q79', 'Q220'];mintaka;{'Q79': {'es': 'Egipto', 'en': 'Egypt'}, 'Q220': {'es': 'Roma', 'en': 'Rome'}}
61243433;en;es;Was John Quincy Adams the fifth president of the United States of America?;¿Fue John Quincy Adams el quinto presidente de los Estados Unidos de América?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
27820b49;en;es;Did Ireland fight during the Second World War?;¿Luchó Irlanda durante la Segunda Guerra Mundial?;['Q362', 'Q27'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}, 'Q27': {'es': 'Irlanda', 'en': 'Ireland'}}
90c8c886;en;es;Was the Roanoke Colony the first permanent English colony in North America?;¿Fue la colonia de Roanoke la primera colonia inglesa permanente en Norteamérica?;['Q59222'];mintaka;{'Q59222': {'es': 'Roanoke', 'en': 'Roanoke Colony'}}
47779544;en;es;Was Alaska the most recent state to join the United States of America?;¿Fue Alaska el último estado en unirse a los Estados Unidos de América?;['Q30'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}}
e96d6306;en;es;Did the French Revolution start in 1789?;¿La Revolución Francesa comenzó en 1789?;['Q6534'];mintaka;{'Q6534': {'es': 'Revolución francesa', 'en': 'French Revolution'}}
9a456ec4;en;es;Was the Soviet Union an American ally during World War ll?;¿La Unión Soviética era un aliado de los Estados Unidos durante la Segunda Guerra Mundial?;['Q30', 'Q15180', 'Q362'];mintaka;{'Q30': {'es': 'Estados Unidos', 'en': 'United States'}, 'Q15180': {'es': 'Unión Soviética', 'en': 'Soviet Union'}, 'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
a16281e5;en;es;Was Qin Shi Huang the first emperor of the Qin dynasty?;¿Fue Qin Shi Huang el primer emperador de la Dinastía Qin?;['Q7183'];mintaka;{'Q7183': {'es': 'dinastía Qin', 'en': 'Qin dynasty'}}
7dcbded9;en;es;Is Japan currently in the Edo period?;¿Está Japón actualmente en el período Edo?;['Q17'];mintaka;{'Q17': {'es': 'Japón', 'en': 'Japan'}}
167c21be;en;es;Did the Muromachi period come before the Kamakura period in Japanese history?;¿En la historia Japonesa, el periodo Muromachi fue antes el periodo Kamakura?;['Q17', 'Q236205'];mintaka;{'Q17': {'es': 'Japón', 'en': 'Japan'}, 'Q236205': {'es': 'período Kamakura', 'en': 'Kamakura period'}}
88809653;en;es;Was Russia attacked by the US during the Cold War?;¿Fue Rusia atacada por Estados Unidos durante la Guerra Fría?;['Q159', 'Q8683'];mintaka;{'Q159': {'es': 'Rusia', 'en': 'Russia'}, 'Q8683': {'es': 'Guerra Fría', 'en': 'Cold War'}}
6929f11a;en;es;Was Itō Hirobumi the first prime minister of Japan?;¿Fue Itō Hirobumi el primer Primer Ministro de Japón?;['Q17'];mintaka;{'Q17': {'es': 'Japón', 'en': 'Japan'}}
f87a28b4;en;es;Did World War 2 come before the first world war?;¿La Segunda Guerra Mundial vino antes que la Primera Guerra Mundial?;['Q362'];mintaka;{'Q362': {'es': 'Segunda Guerra Mundial', 'en': 'World War II'}}
37b8ae66;en;es;Did the Greek army led by King Agamemnon conquer the city of Troy?;¿Conquistó Troya el Rey Agamemón con su ejército griego?;['Q128176'];mintaka;{'Q128176': {'es': 'Agamenón', 'en': 'Agamemnon'}}
263bbec8;en;es;Was Germany part of the Central Powers in World War I?;¿Fue Alemania parte de Las Potencias Centrales en la Primera Guerra Mundial?;['Q183', 'Q152283', 'Q361'];mintaka;{'Q183': {'es': 'Alemania', 'en': 'Germany'}, 'Q152283': {'es': 'Potencias Centrales', 'en': 'Central Powers'}, 'Q361': {'es': 'Primera Guerra Mundial', 'en': 'World War I'}}
af629e16;en;es;Was Winston Churchill the prime minister of Great Britain when the Munich Agreement was signed?;¿Winston Churchill era el Primer Ministro del Reino Unido cuando se firmó el acuerdo de Múnich?;['Q154255', 'Q14212'];mintaka;{'Q154255': {'es': 'acuerdos de Múnich', 'en': 'Munich agreement'}, 'Q14212': {'es': 'primer ministro', 'en': 'prime minister'}}
fd694e05;en;es;Was Saw released the year before Donnie Brasco came out?;¿Salió Juego del miedo el año antes de Donnie Brasco?;['Q1145690'];mintaka;{'Q1145690': {'es': 'Saw', 'en': 'Saw'}}
5951a1c8;en;es;Is Tom Cruise taller than Jennifer Lopez?;¿Tom Cruise es mas alto que Jennifer López?;['Q40715'];mintaka;{'Q40715': {'es': 'Jennifer Lopez', 'en': 'Jennifer Lopez'}}
5aabf11f;en;es;Was Up in Smoke released the same year as Blazing Saddles?;¿Salió Como humo se va el mismo año que Un comisario de película?;['Q1381289'];mintaka;{'Q1381289': {'es': 'Como humo se va', 'en': 'Up in Smoke'}}
a7584e75;en;es;Which movie came out first: 2001: A SPACE ODYSSEY or SILENT RUNNING?;¿Qué película salió primero: 2001: Odisea del espacio o Naves misteriosas?;['Q770904'];mintaka;{'Q770904': {'es': 'Naves misteriosas', 'en': 'Silent Running'}}
a75abd1d;en;es;Which actress has won most Oscars, Jodie Foster or Frances McDormand?;¿Qué actriz ganó más premios Óscar, Jodie Foster o Frances McDormand?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
b51e6be0;en;es;Who has been in more marvel movies, Chris Evans or Robert Downey Jr.?;¿Quién actuó en más películas Marvel, Chris Evans o Robert Downey, Jr.?;['Q165219'];mintaka;{'Q165219': {'es': 'Robert Downey Jr.', 'en': 'Robert Downey Jr.'}}
fbfe86a6;en;es;Which Lord of the Rings movie had a bigger budget, Return of the King or The Hobbit?;¿Qué película de El Señor de los Anillos tuvo más presupuesto: El retorno del rey o El Hobbit?;['Q190214'];mintaka;{'Q190214': {'es': 'El Señor de los Anillos', 'en': 'The Lord of the Rings trilogy'}}
48844651;en;es;Which movie is longer, Harry Potter and the Sorcerer's Stone or Harry Potter and the Goblet of Fire?;¿Cuál película es más larga, Harry Potter y la piedra filosofal o Harry Potter y el cáliz de fuego?;['Q102438', 'Q102225'];mintaka;"{'Q102438': {'es': 'Harry Potter y la piedra filosofal', 'en': ""Harry Potter and the Philosopher's Stone""}, 'Q102225': {'es': 'Harry Potter y el cáliz de fuego', 'en': 'Harry Potter and the Goblet of Fire'}}"
4a0b303c;en;es;Who has won more Academy Awards, Katharine Hepburn or Daniel Day-Lewis?;¿Quién ganó más premios de la Academia, Katherine Hepburn o Daniel Day-Lewis?;['Q56016'];mintaka;{'Q56016': {'es': 'Katharine Hepburn', 'en': 'Katharine Hepburn'}}
bc1731d7;en;es;How many Quentin Tarantino movies have won the Palme d'Or at the Cannes Film Festival?;¿Cuántas películas de Quentin Tarantino ganaron la Palma de Oro en el festival de Cannes?;['Q179808', 'Q42369'];mintaka;"{'Q179808': {'es': 'Palma de Oro', 'en': ""Palme d'Or""}, 'Q42369': {'es': 'Festival de Cannes', 'en': 'Cannes Film Festival'}}"
d534270a;en;es;How many movies have grossed over $2 billion worldwide?;¿Cuántas películas han recaudado más de 2 mil millones de dólares mundialmente?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
0ef34a21;en;es;How many Academy Awards has David Lynch won?;¿Cuántos premios Óscar ha ganado David Lynch?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
fa54ceef;en;es;How many movies were nominated for Best Picture in 2001?;¿Cuántas películas fueron nominadas al premio Mejor Película en 2001?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
a2f24f2d;en;es;How many movies were nominated for Best Picture in 2002?;¿Cuántas películas fueron nominadas para mejor película en 2002?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
648aada6;en;es;How many Saw movies have been released?;¿Cuántas películas de El Juego del Miedo han salido?;['Q1145690'];mintaka;{'Q1145690': {'es': 'Saw', 'en': 'Saw'}}
ebe6d2b8;en;es;How many Goosebumps movies are there?;¿Cuántas películas de Escalofríos hay?;['Q3260367'];mintaka;{'Q3260367': {'es': 'Escalofríos', 'en': 'Goosebumps'}}
9eb39b27;en;es;How many Empire Awards has Tom Cruise won?;¿Cuántos Premios Empire ha ganado Tom Cruise?;['Q24616'];mintaka;{'Q24616': {'es': 'Premios Empire', 'en': 'Empire Awards'}}
ce1b1f94;en;es;How many Academy Awards has Chloé Zhao won?;¿Cuántos Premios Óscar ha ganado Chloé Zhao?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
aedd9a4e;en;es;What movie did not win highest grossing in 2018?;¿Qué película no ganó el premio a la película más taquillera en 2018?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
ed6ab760;en;es;What movie did not win Best Picture in 2015?;¿Qué película no ganó La Mejor Película en 2015?;['Q11424'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}}
9fc9fa40;en;es;What Martin Scorsese movie was nominated for best director but didn't win?;¿Qué película de Martin Scorcese fue nominada para Mejor director, pero no ganó?;['Q41148'];mintaka;{'Q41148': {'es': 'Martin Scorsese', 'en': 'Martin Scorsese'}}
cb907dc9;en;es;What Martin Scorsese movie was nominated for a Golden Globe but didn't win?;¿Qué película de Martin Scorcese fue nominada para el Globo de Oro, pero no ganó?;['Q41148'];mintaka;{'Q41148': {'es': 'Martin Scorsese', 'en': 'Martin Scorsese'}}
362c58a9;en;es;What Wes Anderson movie was nominated for Academy Awards but didn't win?;¿Cuál película de Wes Anderson fue nominada a los Premios Óscar pero no ganó?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
ecaeea0f;en;es;For which movie were the Coen brothers nominated for an Academy Award for Best Director but did not win?;¿Cuál fue la película de los hermanos Coen nominada para un premio de la Academia en la categoría mejor director, pero no ganó?;['Q56095'];mintaka;{'Q56095': {'es': 'hermanos Coen', 'en': 'Coen brothers'}}
c4d155a6;en;es;Which movie was nominated 11 times for an Academy Award but did not win?;¿Cuál película fue nominada 11 veces a un premio Óscar pero no ganó?;['Q19020'];mintaka;{'Q19020': {'es': 'Premios Óscar', 'en': 'Academy Awards'}}
3d5d8311;en;es;Since the first movie was released, which one year in the 2010s did not see the release of a Conjuring movie?;¿Cuál fue el año en los 2010 desde la primera película, en que una película de El Conjuro no fue estrenada?;['Q25339704'];mintaka;{'Q25339704': {'es': 'El Conjuro', 'en': 'The Conjuring Universe'}}
eeed432b;en;es;What movie is directed by David Lowery and is about King Arthur?;¿Qué película está dirigida por David Lowery y trata sobre el Rey Arturo?;['Q337090'];mintaka;{'Q337090': {'es': 'El rey Arturo', 'en': 'King Arthur'}}
194ab42c;en;es;What movie had ghosts in it and had a villain trapped in a painting?;¿Qué película tenía fantasmas en ella y había un villano atrapado en una pintura?;['Q11424', 'Q45529', 'Q3305213'];mintaka;{'Q11424': {'es': 'película', 'en': 'film'}, 'Q45529': {'es': 'fantasma', 'en': 'ghost'}, 'Q3305213': {'es': 'pintura', 'en': 'painting'}}
6d849a2f;en;es;What actor starred in A Quiet Place and graduated from Brown University?;¿Qué actor protagonizó Un lugar en silencio y se graduó de la Universidad Brown?;['Q49114'];mintaka;{'Q49114': {'es': 'Universidad Brown', 'en': 'Brown University'}}
702e7249;en;es;What actress starred in Charlie's Angels and was born in 1975?;¿Qué actriz fue protagonista en Los Ángeles de Charlie y nació en 1975?;['Q617274'];mintaka;"{'Q617274': {'es': 'Los ángeles de Charlie', 'en': ""Charlie's Angels""}}"
